timestamp,position,gain,movement_description
10989,180.0,0,Shoulder 0 to 90 degrees PID
10999,180.0,0,Shoulder 0 to 90 degrees PID
11009,180.0,255,Shoulder 90 to 0 degrees PID
11020,180.0,255,Shoulder 90 to 0 degrees PID
11030,179.91,255,Shoulder 90 to 0 degrees PID
11041,179.91,255,Shoulder 90 to 0 degrees PID
11052,179.91,255,Shoulder 90 to 0 degrees PID
11062,179.91,255,Shoulder 90 to 0 degrees PID
11073,179.91,255,Shoulder 90 to 0 degrees PID
11083,179.82,255,Shoulder 90 to 0 degrees PID
11094,179.65,255,Shoulder 90 to 0 degrees PID
11104,179.21,255,Shoulder 90 to 0 degrees PID
11115,178.42,255,Shoulder 90 to 0 degrees PID
11125,178.07,255,Shoulder 90 to 0 degrees PID
11135,177.8,255,Shoulder 90 to 0 degrees PID
11146,177.45,255,Shoulder 90 to 0 degrees PID
11156,176.92,255,Shoulder 90 to 0 degrees PID
11167,176.57,255,Shoulder 90 to 0 degrees PID
11177,175.69,255,Shoulder 90 to 0 degrees PID
11188,175.34,255,Shoulder 90 to 0 degrees PID
11198,174.9,255,Shoulder 90 to 0 degrees PID
11208,174.46,255,Shoulder 90 to 0 degrees PID
11219,174.11,255,Shoulder 90 to 0 degrees PID
11229,173.58,255,Shoulder 90 to 0 degrees PID
11239,172.71,255,Shoulder 90 to 0 degrees PID
11249,172.27,255,Shoulder 90 to 0 degrees PID
11260,171.83,255,Shoulder 90 to 0 degrees PID
11270,171.3,255,Shoulder 90 to 0 degrees PID
11280,170.95,255,Shoulder 90 to 0 degrees PID
11291,170.51,255,Shoulder 90 to 0 degrees PID
11301,169.63,255,Shoulder 90 to 0 degrees PID
11312,169.1,255,Shoulder 90 to 0 degrees PID
11322,168.75,255,Shoulder 90 to 0 degrees PID
11332,168.57,255,Shoulder 90 to 0 degrees PID
11342,168.22,255,Shoulder 90 to 0 degrees PID
11353,167.61,255,Shoulder 90 to 0 degrees PID
11363,167.17,255,Shoulder 90 to 0 degrees PID
11373,166.38,255,Shoulder 90 to 0 degrees PID
11383,165.94,255,Shoulder 90 to 0 degrees PID
11393,165.5,255,Shoulder 90 to 0 degrees PID
11403,165.06,255,Shoulder 90 to 0 degrees PID
11413,164.44,255,Shoulder 90 to 0 degrees PID
11424,164.09,255,Shoulder 90 to 0 degrees PID
11435,163.04,255,Shoulder 90 to 0 degrees PID
11445,162.69,255,Shoulder 90 to 0 degrees PID
11456,162.25,255,Shoulder 90 to 0 degrees PID
11467,161.72,255,Shoulder 90 to 0 degrees PID
11477,161.28,255,Shoulder 90 to 0 degrees PID
11488,160.75,255,Shoulder 90 to 0 degrees PID
11498,159.79,255,Shoulder 90 to 0 degrees PID
11509,159.35,255,Shoulder 90 to 0 degrees PID
11519,158.82,255,Shoulder 90 to 0 degrees PID
11530,158.38,255,Shoulder 90 to 0 degrees PID
11540,158.03,255,Shoulder 90 to 0 degrees PID
11551,157.59,255,Shoulder 90 to 0 degrees PID
11561,156.71,255,Shoulder 90 to 0 degrees PID
11572,156.09,255,Shoulder 90 to 0 degrees PID
11582,155.74,255,Shoulder 90 to 0 degrees PID
11593,155.21,255,Shoulder 90 to 0 degrees PID
11603,154.86,255,Shoulder 90 to 0 degrees PID
11613,154.42,255,Shoulder 90 to 0 degrees PID
11624,153.9,255,Shoulder 90 to 0 degrees PID
11635,152.93,255,Shoulder 90 to 0 degrees PID
11645,152.49,255,Shoulder 90 to 0 degrees PID
11656,152.05,255,Shoulder 90 to 0 degrees PID
11666,151.44,255,Shoulder 90 to 0 degrees PID
11677,151.08,255,Shoulder 90 to 0 degrees PID
11687,150.64,255,Shoulder 90 to 0 degrees PID
11698,149.59,255,Shoulder 90 to 0 degrees PID
11708,149.15,255,Shoulder 90 to 0 degrees PID
11718,148.8,255,Shoulder 90 to 0 degrees PID
11729,148.27,255,Shoulder 90 to 0 degrees PID
11739,147.83,255,Shoulder 90 to 0 degrees PID
11749,147.3,255,Shoulder 90 to 0 degrees PID
11759,146.51,255,Shoulder 90 to 0 degrees PID
11770,146.07,255,Shoulder 90 to 0 degrees PID
11780,145.72,255,Shoulder 90 to 0 degrees PID
11790,145.28,255,Shoulder 90 to 0 degrees PID
11800,144.84,255,Shoulder 90 to 0 degrees PID
11811,144.4,255,Shoulder 90 to 0 degrees PID
11821,143.44,255,Shoulder 90 to 0 degrees PID
11831,143.0,255,Shoulder 90 to 0 degrees PID
11841,142.65,255,Shoulder 90 to 0 degrees PID
11851,142.21,255,Shoulder 90 to 0 degrees PID
11861,141.77,255,Shoulder 90 to 0 degrees PID
11871,141.42,255,Shoulder 90 to 0 degrees PID
11882,140.89,255,Shoulder 90 to 0 degrees PID
11892,140.01,255,Shoulder 90 to 0 degrees PID
11903,139.57,255,Shoulder 90 to 0 degrees PID
11913,139.22,255,Shoulder 90 to 0 degrees PID
11923,138.78,255,Shoulder 90 to 0 degrees PID
11933,138.43,255,Shoulder 90 to 0 degrees PID
11944,137.9,255,Shoulder 90 to 0 degrees PID
11955,137.02,255,Shoulder 90 to 0 degrees PID
11965,136.67,255,Shoulder 90 to 0 degrees PID
11976,136.14,255,Shoulder 90 to 0 degrees PID
11986,135.7,255,Shoulder 90 to 0 degrees PID
11997,135.35,255,Shoulder 90 to 0 degrees PID
12008,134.91,255,Shoulder 90 to 0 degrees PID
12018,134.12,255,Shoulder 90 to 0 degrees PID
12028,133.68,255,Shoulder 90 to 0 degrees PID
12038,133.24,255,Shoulder 90 to 0 degrees PID
12049,132.8,255,Shoulder 90 to 0 degrees PID
12059,132.45,255,Shoulder 90 to 0 degrees PID
12070,132.01,255,Shoulder 90 to 0 degrees PID
12081,131.04,255,Shoulder 90 to 0 degrees PID
12091,130.69,255,Shoulder 90 to 0 degrees PID
12102,130.25,255,Shoulder 90 to 0 degrees PID
12112,129.9,255,Shoulder 90 to 0 degrees PID
12122,129.46,255,Shoulder 90 to 0 degrees PID
12132,129.02,255,Shoulder 90 to 0 degrees PID
12143,128.58,255,Shoulder 90 to 0 degrees PID
12153,127.71,255,Shoulder 90 to 0 degrees PID
12164,127.35,255,Shoulder 90 to 0 degrees PID
12174,126.91,255,Shoulder 90 to 0 degrees PID
12185,126.47,255,Shoulder 90 to 0 degrees PID
12195,126.04,255,Shoulder 90 to 0 degrees PID
12206,125.68,255,Shoulder 90 to 0 degrees PID
12216,124.8,255,Shoulder 90 to 0 degrees PID
12227,124.37,255,Shoulder 90 to 0 degrees PID
12237,123.84,255,Shoulder 90 to 0 degrees PID
12248,123.49,255,Shoulder 90 to 0 degrees PID
12258,123.13,255,Shoulder 90 to 0 degrees PID
12268,122.61,255,Shoulder 90 to 0 degrees PID
12279,121.55,255,Shoulder 90 to 0 degrees PID
12289,121.29,255,Shoulder 90 to 0 degrees PID
12300,120.94,255,Shoulder 90 to 0 degrees PID
12310,120.5,255,Shoulder 90 to 0 degrees PID
12320,120.06,255,Shoulder 90 to 0 degrees PID
12331,119.62,255,Shoulder 90 to 0 degrees PID
12341,118.83,255,Shoulder 90 to 0 degrees PID
12351,118.39,255,Shoulder 90 to 0 degrees PID
12361,117.95,255,Shoulder 90 to 0 degrees PID
12372,117.6,255,Shoulder 90 to 0 degrees PID
12382,117.16,255,Shoulder 90 to 0 degrees PID
12392,116.81,255,Shoulder 90 to 0 degrees PID
12402,116.37,255,Shoulder 90 to 0 degrees PID
12412,115.49,255,Shoulder 90 to 0 degrees PID
12423,115.14,255,Shoulder 90 to 0 degrees PID
12433,114.7,255,Shoulder 90 to 0 degrees PID
12443,114.35,255,Shoulder 90 to 0 degrees PID
12453,113.99,255,Shoulder 90 to 0 degrees PID
12463,113.47,255,Shoulder 90 to 0 degrees PID
12474,112.68,255,Shoulder 90 to 0 degrees PID
12484,112.32,255,Shoulder 90 to 0 degrees PID
12494,111.97,255,Shoulder 90 to 0 degrees PID
12505,111.45,255,Shoulder 90 to 0 degrees PID
12515,111.09,255,Shoulder 90 to 0 degrees PID
12525,110.74,255,Shoulder 90 to 0 degrees PID
12536,109.95,255,Shoulder 90 to 0 degrees PID
12546,109.6,255,Shoulder 90 to 0 degrees PID
12556,109.16,255,Shoulder 90 to 0 degrees PID
12566,108.72,255,Shoulder 90 to 0 degrees PID
12576,108.37,255,Shoulder 90 to 0 degrees PID
12587,107.93,255,Shoulder 90 to 0 degrees PID
12597,107.49,255,Shoulder 90 to 0 degrees PID
12607,106.61,255,Shoulder 90 to 0 degrees PID
12618,106.17,255,Shoulder 90 to 0 degrees PID
12628,105.91,255,Shoulder 90 to 0 degrees PID
12638,105.47,255,Shoulder 90 to 0 degrees PID
12648,105.12,255,Shoulder 90 to 0 degrees PID
12658,104.68,255,Shoulder 90 to 0 degrees PID
12668,103.8,255,Shoulder 90 to 0 degrees PID
12679,103.45,255,Shoulder 90 to 0 degrees PID
12689,103.01,255,Shoulder 90 to 0 degrees PID
12700,102.57,255,Shoulder 90 to 0 degrees PID
12710,102.22,255,Shoulder 90 to 0 degrees PID
12720,101.78,255,Shoulder 90 to 0 degrees PID
12730,100.99,255,Shoulder 90 to 0 degrees PID
12741,100.55,255,Shoulder 90 to 0 degrees PID
12751,100.11,255,Shoulder 90 to 0 degrees PID
12761,99.84,255,Shoulder 90 to 0 degrees PID
12772,99.4,255,Shoulder 90 to 0 degrees PID
12782,98.88,255,Shoulder 90 to 0 degrees PID
12792,98.53,255,Shoulder 90 to 0 degrees PID
12802,98.09,255,Shoulder 90 to 0 degrees PID
12812,97.29,255,Shoulder 90 to 0 degrees PID
12823,96.86,255,Shoulder 90 to 0 degrees PID
12833,96.42,255,Shoulder 90 to 0 degrees PID
12844,95.89,255,Shoulder 90 to 0 degrees PID
12854,95.54,255,Shoulder 90 to 0 degrees PID
12865,95.27,255,Shoulder 90 to 0 degrees PID
12876,94.92,255,Shoulder 90 to 0 degrees PID
12886,94.39,255,Shoulder 90 to 0 degrees PID
12897,93.43,255,Shoulder 90 to 0 degrees PID
12907,93.08,255,Shoulder 90 to 0 degrees PID
12918,92.64,255,Shoulder 90 to 0 degrees PID
12928,92.2,255,Shoulder 90 to 0 degrees PID
12939,91.67,255,Shoulder 90 to 0 degrees PID
12949,91.23,255,Shoulder 90 to 0 degrees PID
12959,90.88,255,Shoulder 90 to 0 degrees PID
12969,90.53,255,Shoulder 90 to 0 degrees PID
12980,89.56,255,Shoulder 90 to 0 degrees PID
12990,89.21,255,Shoulder 90 to 0 degrees PID
13000,88.77,255,Shoulder 90 to 0 degrees PID
13010,88.42,255,Shoulder 90 to 0 degrees PID
13020,88.07,255,Shoulder 90 to 0 degrees PID
13030,87.63,255,Shoulder 90 to 0 degrees PID
13040,87.19,255,Shoulder 90 to 0 degrees PID
13051,86.66,255,Shoulder 90 to 0 degrees PID
13061,86.04,255,Shoulder 90 to 0 degrees PID
13072,85.52,255,Shoulder 90 to 0 degrees PID
13082,85.17,255,Shoulder 90 to 0 degrees PID
13092,84.55,255,Shoulder 90 to 0 degrees PID
13102,84.2,255,Shoulder 90 to 0 degrees PID
13113,83.85,255,Shoulder 90 to 0 degrees PID
13123,83.41,255,Shoulder 90 to 0 degrees PID
13133,82.88,255,Shoulder 90 to 0 degrees PID
13144,82.09,255,Shoulder 90 to 0 degrees PID
13154,81.83,255,Shoulder 90 to 0 degrees PID
13164,81.39,255,Shoulder 90 to 0 degrees PID
13174,80.86,255,Shoulder 90 to 0 degrees PID
13185,80.42,255,Shoulder 90 to 0 degrees PID
13195,79.98,255,Shoulder 90 to 0 degrees PID
13206,79.54,255,Shoulder 90 to 0 degrees PID
13217,79.1,255,Shoulder 90 to 0 degrees PID
13227,78.05,255,Shoulder 90 to 0 degrees PID
13238,77.7,255,Shoulder 90 to 0 degrees PID
13248,77.34,255,Shoulder 90 to 0 degrees PID
13259,76.9,255,Shoulder 90 to 0 degrees PID
13270,76.38,255,Shoulder 90 to 0 degrees PID
13280,75.94,255,Shoulder 90 to 0 degrees PID
13291,75.59,255,Shoulder 90 to 0 degrees PID
13301,75.15,255,Shoulder 90 to 0 degrees PID
13312,74.27,255,Shoulder 90 to 0 degrees PID
13322,73.83,255,Shoulder 90 to 0 degrees PID
13333,73.39,255,Shoulder 90 to 0 degrees PID
13343,73.04,255,Shoulder 90 to 0 degrees PID
13353,72.69,255,Shoulder 90 to 0 degrees PID
13363,72.25,255,Shoulder 90 to 0 degrees PID
13373,71.63,255,Shoulder 90 to 0 degrees PID
13383,71.28,255,Shoulder 90 to 0 degrees PID
13393,70.93,255,Shoulder 90 to 0 degrees PID
13404,70.14,255,Shoulder 90 to 0 degrees PID
13414,69.52,255,Shoulder 90 to 0 degrees PID
13424,69.26,255,Shoulder 90 to 0 degrees PID
13434,68.82,255,Shoulder 90 to 0 degrees PID
13445,68.29,255,Shoulder 90 to 0 degrees PID
13455,67.94,255,Shoulder 90 to 0 degrees PID
13465,67.5,255,Shoulder 90 to 0 degrees PID
13475,67.15,255,Shoulder 90 to 0 degrees PID
13485,66.27,255,Shoulder 90 to 0 degrees PID
13495,65.83,255,Shoulder 90 to 0 degrees PID
13505,65.48,255,Shoulder 90 to 0 degrees PID
13515,65.13,255,Shoulder 90 to 0 degrees PID
13525,64.6,255,Shoulder 90 to 0 degrees PID
13536,64.25,255,Shoulder 90 to 0 degrees PID
13546,63.81,255,Shoulder 90 to 0 degrees PID
13556,63.37,255,Shoulder 90 to 0 degrees PID
13566,62.49,255,Shoulder 90 to 0 degrees PID
13576,61.96,255,Shoulder 90 to 0 degrees PID
13587,61.61,255,Shoulder 90 to 0 degrees PID
13597,61.17,255,Shoulder 90 to 0 degrees PID
13608,60.82,255,Shoulder 90 to 0 degrees PID
13618,60.38,255,Shoulder 90 to 0 degrees PID
13629,59.85,255,Shoulder 90 to 0 degrees PID
13639,59.41,255,Shoulder 90 to 0 degrees PID
13650,59.06,255,Shoulder 90 to 0 degrees PID
13660,58.18,255,Shoulder 90 to 0 degrees PID
13671,57.57,255,Shoulder 90 to 0 degrees PID
13682,57.22,255,Shoulder 90 to 0 degrees PID
13692,56.87,255,Shoulder 90 to 0 degrees PID
13703,56.34,255,Shoulder 90 to 0 degrees PID
13713,56.07,255,Shoulder 90 to 0 degrees PID
13723,55.63,255,Shoulder 90 to 0 degrees PID
13734,55.02,255,Shoulder 90 to 0 degrees PID
13744,54.05,255,Shoulder 90 to 0 degrees PID
13754,53.61,255,Shoulder 90 to 0 degrees PID
13764,53.26,255,Shoulder 90 to 0 degrees PID
13774,53.0,255,Shoulder 90 to 0 degrees PID
13784,52.56,255,Shoulder 90 to 0 degrees PID
13794,52.03,255,Shoulder 90 to 0 degrees PID
13804,51.68,255,Shoulder 90 to 0 degrees PID
13814,51.33,255,Shoulder 90 to 0 degrees PID
13825,50.45,255,Shoulder 90 to 0 degrees PID
13835,50.01,255,Shoulder 90 to 0 degrees PID
13845,49.57,255,Shoulder 90 to 0 degrees PID
13856,49.13,255,Shoulder 90 to 0 degrees PID
13866,48.87,255,Shoulder 90 to 0 degrees PID
13876,48.52,255,Shoulder 90 to 0 degrees PID
13886,47.99,255,Shoulder 90 to 0 degrees PID
13897,47.55,255,Shoulder 90 to 0 degrees PID
13907,46.76,255,Shoulder 90 to 0 degrees PID
13917,46.23,255,Shoulder 90 to 0 degrees PID
13928,45.97,255,Shoulder 90 to 0 degrees PID
13938,45.44,255,Shoulder 90 to 0 degrees PID
13949,45.09,255,Shoulder 90 to 0 degrees PID
13959,44.56,255,Shoulder 90 to 0 degrees PID
13969,44.21,255,Shoulder 90 to 0 degrees PID
13980,43.95,255,Shoulder 90 to 0 degrees PID
13990,43.51,255,Shoulder 90 to 0 degrees PID
14000,42.45,255,Shoulder 90 to 0 degrees PID
14010,42.1,255,Shoulder 90 to 0 degrees PID
14021,41.75,255,Shoulder 90 to 0 degrees PID
14031,41.31,255,Shoulder 90 to 0 degrees PID
14041,40.87,255,Shoulder 90 to 0 degrees PID
14051,40.52,255,Shoulder 90 to 0 degrees PID
14062,39.99,255,Shoulder 90 to 0 degrees PID
14072,39.55,255,Shoulder 90 to 0 degrees PID
14082,38.67,255,Shoulder 90 to 0 degrees PID
14093,38.23,255,Shoulder 90 to 0 degrees PID
14103,37.79,255,Shoulder 90 to 0 degrees PID
14113,37.44,255,Shoulder 90 to 0 degrees PID
14123,36.91,255,Shoulder 90 to 0 degrees PID
14133,36.56,255,Shoulder 90 to 0 degrees PID
14144,36.3,255,Shoulder 90 to 0 degrees PID
14154,35.77,255,Shoulder 90 to 0 degrees PID
14164,34.89,255,Shoulder 90 to 0 degrees PID
14174,34.54,255,Shoulder 90 to 0 degrees PID
14184,34.01,255,Shoulder 90 to 0 degrees PID
14194,33.57,255,Shoulder 90 to 0 degrees PID
14205,33.13,255,Shoulder 90 to 0 degrees PID
14215,32.7,255,Shoulder 90 to 0 degrees PID
14225,32.26,255,Shoulder 90 to 0 degrees PID
14235,31.73,255,Shoulder 90 to 0 degrees PID
14246,30.94,255,Shoulder 90 to 0 degrees PID
14256,30.5,255,Shoulder 90 to 0 degrees PID
14267,30.06,255,Shoulder 90 to 0 degrees PID
14277,29.62,255,Shoulder 90 to 0 degrees PID
14288,29.27,255,Shoulder 90 to 0 degrees PID
14298,28.83,255,Shoulder 90 to 0 degrees PID
14309,28.39,255,Shoulder 90 to 0 degrees PID
14320,27.86,255,Shoulder 90 to 0 degrees PID
14330,27.07,255,Shoulder 90 to 0 degrees PID
14341,26.63,255,Shoulder 90 to 0 degrees PID
14351,26.1,255,Shoulder 90 to 0 degrees PID
14362,25.66,255,Shoulder 90 to 0 degrees PID
14372,25.31,255,Shoulder 90 to 0 degrees PID
14382,24.87,255,Shoulder 90 to 0 degrees PID
14392,24.52,255,Shoulder 90 to 0 degrees PID
14403,23.99,255,Shoulder 90 to 0 degrees PID
14413,23.64,255,Shoulder 90 to 0 degrees PID
14424,22.76,255,Shoulder 90 to 0 degrees PID
14434,22.32,255,Shoulder 90 to 0 degrees PID
14445,21.88,255,Shoulder 90 to 0 degrees PID
14455,21.53,255,Shoulder 90 to 0 degrees PID
14466,21.18,255,Shoulder 90 to 0 degrees PID
14476,20.65,255,Shoulder 90 to 0 degrees PID
14486,20.21,255,Shoulder 90 to 0 degrees PID
14496,19.86,255,Shoulder 90 to 0 degrees PID
14506,18.98,255,Shoulder 90 to 0 degrees PID
14517,18.46,255,Shoulder 90 to 0 degrees PID
14527,18.11,255,Shoulder 90 to 0 degrees PID
14537,17.67,255,Shoulder 90 to 0 degrees PID
14547,17.14,255,Shoulder 90 to 0 degrees PID
14558,16.87,255,Shoulder 90 to 0 degrees PID
14568,16.44,255,Shoulder 90 to 0 degrees PID
14579,16.08,255,Shoulder 90 to 0 degrees PID
14589,15.12,255,Shoulder 90 to 0 degrees PID
14599,14.77,255,Shoulder 90 to 0 degrees PID
14609,14.41,253,Shoulder 90 to 0 degrees PID
14619,13.97,247,Shoulder 90 to 0 degrees PID
14629,13.54,241,Shoulder 90 to 0 degrees PID
14640,13.01,232,Shoulder 90 to 0 degrees PID
14650,12.66,224,Shoulder 90 to 0 degrees PID
14660,12.3,216,Shoulder 90 to 0 degrees PID
14671,11.51,210,Shoulder 90 to 0 degrees PID
14681,11.07,196,Shoulder 90 to 0 degrees PID
14692,10.72,187,Shoulder 90 to 0 degrees PID
14702,10.2,179,Shoulder 90 to 0 degrees PID
14712,9.76,173,Shoulder 90 to 0 degrees PID
14723,9.4,167,Shoulder 90 to 0 degrees PID
14733,9.14,161,Shoulder 90 to 0 degrees PID
14743,8.7,152,Shoulder 90 to 0 degrees PID
14754,8.26,144,Shoulder 90 to 0 degrees PID
14764,7.91,138,Shoulder 90 to 0 degrees PID
14774,7.65,138,Shoulder 90 to 0 degrees PID
14784,6.94,133,Shoulder 90 to 0 degrees PID
14795,6.59,121,Shoulder 90 to 0 degrees PID
14805,6.24,115,Shoulder 90 to 0 degrees PID
14815,5.89,109,Shoulder 90 to 0 degrees PID
14825,5.54,101,Shoulder 90 to 0 degrees PID
14836,5.27,96,Shoulder 90 to 0 degrees PID
14846,4.92,90,Shoulder 90 to 0 degrees PID
14856,4.66,84,Shoulder 90 to 0 degrees PID
14867,4.31,78,Shoulder 90 to 0 degrees PID
14877,4.04,73,Shoulder 90 to 0 degrees PID
14887,3.87,69,Shoulder 90 to 0 degrees PID
14897,3.43,66,Shoulder 90 to 0 degrees PID
14907,3.25,60,Shoulder 90 to 0 degrees PID
14917,2.99,53,Shoulder 90 to 0 degrees PID
14928,2.72,50,Shoulder 90 to 0 degrees PID
14938,2.55,46,Shoulder 90 to 0 degrees PID
14948,2.37,43,Shoulder 90 to 0 degrees PID
14959,2.2,38,Shoulder 90 to 0 degrees PID
14969,1.93,35,Shoulder 90 to 0 degrees PID
14979,1.85,32,Shoulder 90 to 0 degrees PID
14989,1.67,30,Shoulder 90 to 0 degrees PID
15000,1.49,27,Shoulder 90 to 0 degrees PID
15010,1.32,26,Shoulder 90 to 0 degrees PID
15020,1.05,21,Shoulder 90 to 0 degrees PID
15030,1.05,19,Shoulder 90 to 0 degrees PID
15040,0.97,16,Shoulder 90 to 0 degrees PID
15051,0.88,13,Shoulder 90 to 0 degrees PID
15062,0.7,12,Shoulder 90 to 0 degrees PID
15072,0.62,12,Shoulder 90 to 0 degrees PID
15083,0.62,10,Shoulder 90 to 0 degrees PID
15093,0.62,9,Shoulder 90 to 0 degrees PID
15104,0.53,9,Shoulder 90 to 0 degrees PID
15114,0.44,7,Shoulder 90 to 0 degrees PID
15125,0.44,7,Shoulder 90 to 0 degrees PID
15135,0.44,7,Shoulder 90 to 0 degrees PID
15145,0.35,6,Shoulder 90 to 0 degrees PID
15156,0.35,6,Shoulder 90 to 0 degrees PID
15166,0.35,6,Shoulder 90 to 0 degrees PID
15177,0.35,6,Shoulder 90 to 0 degrees PID
15187,0.35,6,Shoulder 90 to 0 degrees PID
15198,0.35,6,Shoulder 90 to 0 degrees PID
15208,0.35,4,Shoulder 90 to 0 degrees PID
15219,0.26,4,Shoulder 90 to 0 degrees PID
15229,0.35,6,Shoulder 90 to 0 degrees PID
15240,0.26,6,Shoulder 90 to 0 degrees PID
15250,0.26,4,Shoulder 90 to 0 degrees PID
15261,0.35,6,Shoulder 90 to 0 degrees PID
15271,0.35,6,Shoulder 90 to 0 degrees PID
15282,0.35,6,Shoulder 90 to 0 degrees PID
15292,0.35,6,Shoulder 90 to 0 degrees PID
15303,0.35,6,Shoulder 90 to 0 degrees PID
15313,0.35,4,Shoulder 90 to 0 degrees PID
15324,0.35,6,Shoulder 90 to 0 degrees PID
15334,0.26,4,Shoulder 90 to 0 degrees PID
15345,0.35,6,Shoulder 90 to 0 degrees PID
15356,0.35,6,Shoulder 90 to 0 degrees PID
15366,0.35,6,Shoulder 90 to 0 degrees PID
15377,0.26,4,Shoulder 90 to 0 degrees PID
15387,0.35,6,Shoulder 90 to 0 degrees PID
15398,0.35,6,Shoulder 90 to 0 degrees PID
15408,0.35,6,Shoulder 90 to 0 degrees PID
15419,0.26,4,Shoulder 90 to 0 degrees PID
15429,0.35,6,Shoulder 90 to 0 degrees PID
15440,0.35,6,Shoulder 90 to 0 degrees PID
15450,0.26,4,Shoulder 90 to 0 degrees PID
15461,0.35,6,Shoulder 90 to 0 degrees PID
15471,0.26,4,Shoulder 90 to 0 degrees PID
15482,0.26,6,Shoulder 90 to 0 degrees PID
15492,0.35,6,Shoulder 90 to 0 degrees PID
15503,0.35,6,Shoulder 90 to 0 degrees PID
15513,0.26,4,Shoulder 90 to 0 degrees PID
15524,0.35,6,Shoulder 90 to 0 degrees PID
15534,0.35,6,Shoulder 90 to 0 degrees PID
15545,0.35,6,Shoulder 90 to 0 degrees PID
15555,0.35,6,Shoulder 90 to 0 degrees PID
15566,0.26,6,Shoulder 90 to 0 degrees PID
15576,0.35,6,Shoulder 90 to 0 degrees PID
15587,0.35,6,Shoulder 90 to 0 degrees PID
15597,0.35,4,Shoulder 90 to 0 degrees PID
15608,0.35,6,Shoulder 90 to 0 degrees PID
15618,0.35,6,Shoulder 90 to 0 degrees PID
15629,0.35,6,Shoulder 90 to 0 degrees PID
15639,0.35,6,Shoulder 90 to 0 degrees PID
15650,0.26,4,Shoulder 90 to 0 degrees PID
15660,0.35,6,Shoulder 90 to 0 degrees PID
15671,0.35,6,Shoulder 90 to 0 degrees PID
15681,0.35,6,Shoulder 90 to 0 degrees PID
15691,0.35,6,Shoulder 90 to 0 degrees PID
15702,0.35,6,Shoulder 90 to 0 degrees PID
15712,0.35,6,Shoulder 90 to 0 degrees PID
15722,0.35,6,Shoulder 90 to 0 degrees PID
15732,0.35,6,Shoulder 90 to 0 degrees PID
15742,0.35,6,Shoulder 90 to 0 degrees PID
15753,0.26,6,Shoulder 90 to 0 degrees PID
15763,0.35,4,Shoulder 90 to 0 degrees PID
15773,0.35,6,Shoulder 90 to 0 degrees PID
15783,0.35,6,Shoulder 90 to 0 degrees PID
15793,0.26,6,Shoulder 90 to 0 degrees PID
15804,0.35,6,Shoulder 90 to 0 degrees PID
15814,0.35,6,Shoulder 90 to 0 degrees PID
15824,0.35,6,Shoulder 90 to 0 degrees PID
15834,0.26,4,Shoulder 90 to 0 degrees PID
15844,0.35,4,Shoulder 90 to 0 degrees PID
15854,0.26,6,Shoulder 90 to 0 degrees PID
15865,0.26,6,Shoulder 90 to 0 degrees PID
15875,0.35,6,Shoulder 90 to 0 degrees PID
15885,0.35,6,Shoulder 90 to 0 degrees PID
15895,0.26,4,Shoulder 90 to 0 degrees PID
15905,0.35,6,Shoulder 90 to 0 degrees PID
15916,0.26,4,Shoulder 90 to 0 degrees PID
15926,0.35,6,Shoulder 90 to 0 degrees PID
15937,0.35,4,Shoulder 90 to 0 degrees PID
15947,0.35,6,Shoulder 90 to 0 degrees PID
15958,0.26,4,Shoulder 90 to 0 degrees PID
15968,0.35,6,Shoulder 90 to 0 degrees PID
15979,0.35,6,Shoulder 90 to 0 degrees PID
15989,0.35,6,Shoulder 90 to 0 degrees PID
16000,0.35,6,Shoulder 90 to 0 degrees PID
16010,0.35,6,Shoulder 90 to 0 degrees PID
16021,0.26,4,Shoulder 90 to 0 degrees PID
16031,0.35,6,Shoulder 90 to 0 degrees PID
16042,0.35,6,Shoulder 90 to 0 degrees PID
16052,0.26,4,Shoulder 90 to 0 degrees PID
16063,0.26,4,Shoulder 90 to 0 degrees PID
16073,0.35,4,Shoulder 90 to 0 degrees PID
16084,0.35,6,Shoulder 90 to 0 degrees PID
16094,0.26,6,Shoulder 90 to 0 degrees PID
16105,0.35,4,Shoulder 90 to 0 degrees PID
16115,0.35,6,Shoulder 90 to 0 degrees PID
16126,0.35,6,Shoulder 90 to 0 degrees PID
16136,0.35,6,Shoulder 90 to 0 degrees PID
16147,0.35,4,Shoulder 90 to 0 degrees PID
16157,0.35,6,Shoulder 90 to 0 degrees PID
16168,0.35,6,Shoulder 90 to 0 degrees PID
16178,0.26,6,Shoulder 90 to 0 degrees PID
16189,0.35,6,Shoulder 90 to 0 degrees PID
16199,0.26,6,Shoulder 90 to 0 degrees PID
16210,0.35,4,Shoulder 90 to 0 degrees PID
16220,0.35,6,Shoulder 90 to 0 degrees PID
16231,0.26,6,Shoulder 90 to 0 degrees PID
16242,0.35,4,Shoulder 90 to 0 degrees PID
16252,0.26,6,Shoulder 90 to 0 degrees PID
16263,0.35,6,Shoulder 90 to 0 degrees PID
16273,0.35,6,Shoulder 90 to 0 degrees PID
16284,0.35,6,Shoulder 90 to 0 degrees PID
16294,0.26,6,Shoulder 90 to 0 degrees PID
16305,0.35,6,Shoulder 90 to 0 degrees PID
16315,0.35,6,Shoulder 90 to 0 degrees PID
16326,0.35,6,Shoulder 90 to 0 degrees PID
16336,0.35,6,Shoulder 90 to 0 degrees PID
